	0	600	1200	1800	2400	3000	3600	4200	4800	5400	6000	6600	7200	7800	8400	9000	9600	10200	10800	11400	12000	12600	13200	13800	14400	15000	15600	16200	16800	17400	18000	18600	19200	19800	20400	21000	21600	22200	22800	23400	24000	24600	25200	25800	26400	27000	27600	28200	28800	29400	30000	30600	31200	31800	32400	33000	33600	34200	34800	35400	36000	36600	37200	37800	38400	39000	39600	40200	40800	41400	42000	42600	43200	43800	44400	45000	45600	46200	46800	47400	48000	48600	49200	49800	50400	51000	51600	52200	52800	53400	54000	54600	55200	55800	56400	57000	57600	58200	58800	59400
A1	0.10141262616795739	0.1018992089583645	0.10227607538303946	0.10300196720758337	0.10363964917849361	0.10464538065189684	0.10569925072364438	0.10665272895669514	0.10802826141042361	0.11008009358773495	0.11228183518980353	0.11468171707474159	0.11758921230018059	0.12122664487335526	0.1253915473767149	0.13070573290706022	0.13621741536047738	0.14306692740407262	0.1509900535429041	0.15952147182923015	0.1698666107668822	0.18091410086000778	0.19362454413454225	0.20659043041502553	0.2210068036753207	0.23535618005021705	0.2502873682947095	0.2657066447909212	0.28054316933700946	0.2940581951994855	0.30707519662458854	0.31964780523178593	0.3304889001947306	0.34095287511557615	0.35030291110424416	0.358784013626542	0.36582566704645775	0.3718592455584415	0.37758184132755407	0.3820793960125693	0.3855422986092542	0.3889080350621402	0.3918246955879305	0.3947636749005835	0.3958381755524625	0.3981217482306339	0.3997112865524033	0.4009897682631322	0.4015620405264804	0.4023153222664982	0.4039903455392708	0.4041657782182266	0.40469568770579084	0.40558230585091265	0.4064769412781751	0.40641803056214565	0.4077304573657578	0.4073933171041541	0.4084918728249321	0.40822728301171196	0.4077577977605196	0.40805556824340344	0.40939799461741083	0.40967554802454476	0.4101825299099603	0.41035646252606534	0.41057032340775007	0.4115392804734336	0.4105273805430484	0.4116262384086491	0.4112927024836737	0.41226099060276455	0.4123171615697004	0.4128349715314625	0.41265559018578324	0.4141100626551681	0.41411717763465694	0.41453084534063805	0.4147711689745011	0.41522936554556555	0.41570330437637343	0.41529965393079354	0.4156306377199093	0.4161197893235737	0.41604871858079345	0.41657087356299555	0.4172265325410563	0.4178972304679085	0.41858956372749634	0.418069137592316	0.41935944336965386	0.4196536469446488	0.42040268027040867	0.4200440321868712	0.42073804800430037	0.42132397929403603	0.42190815109408	0.42219309657397613	0.4223296469114245	0.4229812396974825
A2	0.10183070081905568	0.10213063105955947	0.10289851972174444	0.10307080574037723	0.10391356642852997	0.10472247277194054	0.10586413489472106	0.1071337045330685	0.10854180120380678	0.11014939616730464	0.11251092034120012	0.11498117739577757	0.11817670151136256	0.12159085791534874	0.12591393443969817	0.13087916895648574	0.13699622697563024	0.14386827715879266	0.1514880401529467	0.16054277050272311	0.17103830495915776	0.18278856741430113	0.19473509742482373	0.20822743595944324	0.2213809218521047	0.23635636213875189	0.25146379765854615	0.2660261599127716	0.280598055818867	0.29410295739179537	0.3064834468015457	0.3187592833189384	0.3299055245939582	0.34025554245097844	0.3483739888603067	0.35568743448192824	0.36189513594084793	0.3680293394515567	0.3729432104649073	0.37627920637509255	0.37950516781734417	0.3845431617113152	0.38639270642878215	0.3880337285936676	0.3903706519442453	0.3918482366001565	0.3932827165240324	0.3944324406171931	0.39551746350369876	0.3970577613858368	0.3967129639406754	0.3984217991606025	0.3983024496924543	0.39883621186283674	0.3982845615690098	0.39946448999558243	0.3997209144952171	0.40041566065623707	0.40122368651846524	0.401296544098815	0.4020375302094193	0.4017260537268832	0.40204440700913685	0.40241748073687567	0.4034068410254843	0.4025380392166165	0.4030927363752712	0.4037546442839513	0.40373042440341717	0.40405190660393986	0.4050699317561887	0.4046971626027011	0.40610022438555204	0.40665291801556513	0.40603992093191427	0.4065804902216997	0.4068016118034714	0.4070303283802418	0.4079409656327805	0.40859305900405796	0.40811907474209563	0.4084446717027272	0.4090224640260821	0.4096792584683337	0.40950709695742465	0.4100085769356448	0.4111745607455645	0.41066772240003657	0.4110762072377965	0.41141624480414507	0.41204353710492025	0.4121475956112129	0.4125089643441747	0.41266168190310293	0.4138234217617294	0.4142664364563598	0.4145538958816184	0.41518375318333645	0.41588511753209334	0.4160233502056999
A3	0.10208190998889954	0.10244815188814989	0.10280462429344886	0.10345933118031818	0.10407362432798176	0.1048378851690274	0.10588297368559853	0.1073712347050474	0.10883752176262303	0.11065177180029367	0.11266797472603837	0.11528326028384502	0.11852664486341707	0.12215993243702086	0.1265441774941814	0.13170817232316953	0.1379417178652244	0.14488044494114485	0.15306452319493363	0.1619189093881366	0.17277399633776247	0.18443861165070263	0.19688098417252886	0.21064368667527517	0.22504550153218839	0.2397374586859692	0.2551125188984166	0.27002644289164945	0.2847309298356132	0.2989390340654955	0.3121277671604682	0.32375205051664185	0.3351217476762652	0.34552418651955186	0.35342227589827846	0.3615726479297014	0.3681274307994706	0.3737909584915741	0.3789249474089926	0.38243636955277993	0.3863546338439409	0.39006880446473263	0.39279639502502023	0.3937056602004474	0.39706504597569126	0.3976134743326413	0.3989085504854298	0.4003145128291324	0.40152267868113795	0.40266021638258465	0.40326457161709034	0.4034567268676987	0.4042239370210891	0.4053618375173306	0.4051784197624707	0.4049221945638289	0.4062266992792	0.4066836326227266	0.4072270166112204	0.4079015483646099	0.40773242365006007	0.40865692841073337	0.4091580648702254	0.4090860054026417	0.409035955119093	0.4095252396809822	0.4099308015970052	0.4105758251794675	0.41046088200849923	0.4106172123229915	0.4113568470097614	0.4105347555832759	0.4118116652885194	0.4113507905921283	0.4123545734947151	0.4120547492206758	0.41292418184951285	0.4136421310471415	0.4137108422866789	0.4147406742752676	0.4143551540736693	0.41465654115692474	0.41538315649323143	0.41609623124059547	0.41578094924637354	0.4162159906369276	0.41629656894862005	0.4169449048527089	0.4175927574485115	0.4177829509857628	0.4184040744524074	0.41828404666533847	0.4185660996895175	0.41876061186525626	0.4193358482205906	0.4203289661231814	0.4201718524729422	0.4208579511720264	0.42171745233002034	0.42195691660612794
A4	0.10176818491864124	0.10209030105249722	0.10246868584189511	0.10316043015220235	0.10394722950739937	0.10469615801063124	0.10573913895579462	0.10677895545087815	0.1083862217606855	0.1100537394394953	0.11228374666309755	0.11484854348118244	0.11782856605988044	0.12163693437373811	0.125701374801616	0.13091387726190673	0.13687607335452656	0.1439409887017429	0.151801814119234	0.1612577519014836	0.17159289796670651	0.18305548523772008	0.19570262502284558	0.20918748598448977	0.22298750256259106	0.23778256269547365	0.25311360350187223	0.26765194928351205	0.2822009979977575	0.2948710071355493	0.3080013123781544	0.31981021245830943	0.330782964664791	0.34027184119148396	0.34908577869807905	0.3558395803824393	0.3626463511013186	0.3681888367511229	0.37253012596462476	0.3769374394190546	0.38002571966182097	0.3829695857187592	0.38524174005743866	0.3872701904971136	0.38915189269559475	0.39031048826228165	0.3924282977273596	0.3928747181573968	0.39503487185019287	0.3954007884738782	0.39639909769177945	0.3966330004149698	0.3973899164509986	0.3975511409885015	0.3982882792766817	0.3977527008981314	0.39916553806896266	0.39962510030092846	0.3994492082250435	0.39957065791278074	0.4003825248293109	0.40073346489428346	0.40076470779796464	0.40065760141510603	0.40133487623443653	0.4021312247872006	0.40281871442980527	0.40268518357980343	0.40313514328507755	0.40339233556833193	0.40345322352874896	0.40358427019543586	0.4045050705276988	0.4043267942877971	0.4052251903079709	0.40495896458146063	0.40588808754280553	0.4059765261465026	0.40601042649688474	0.40625071619363295	0.4076961446753837	0.4074333105877711	0.40726192002535655	0.4081346962456444	0.4086450617481581	0.40805374354201973	0.40928163377530496	0.40944683237530227	0.4099622036319577	0.41059900435047536	0.41076481895105943	0.41086890047004804	0.41130927000768486	0.41253986782837826	0.4127877755733907	0.41350734476489387	0.4132325478088658	0.41329377826041674	0.4147926978159009	0.4143525981909843
A5	0.10164974541308582	0.1018186078785119	0.10247574803918777	0.10298599621424696	0.10376479640980307	0.10472586297883507	0.1056748999619197	0.10679009189859646	0.10839290465901066	0.1102672569790516	0.11234188999356118	0.11450984288612216	0.11780704774279359	0.12151805074712879	0.125795439234128	0.13081562490730644	0.13668970662647778	0.1437584348832345	0.15175677228515627	0.16066998825051107	0.1710220667308445	0.18259733953384047	0.19528252009154395	0.20904404028120996	0.2234558269359778	0.23832112594641305	0.253634489783499	0.26883647535597205	0.28333289385010335	0.29701444179065906	0.3108047658195515	0.3236362160892114	0.3344569090947544	0.34501284457412335	0.35363666504040453	0.36190733335064484	0.3681776023654885	0.3749618127776348	0.3802708901567652	0.38434687575738746	0.3879560886824871	0.3915486484196865	0.39434564196879546	0.3967604886353844	0.398040499584287	0.3995771373882457	0.40061324559538314	0.40213990023953705	0.4039937979371417	0.4049885642472865	0.4057167346530545	0.40602461469215245	0.40641773439802265	0.40741920263278325	0.40823328968411854	0.4088881793172838	0.408829789508043	0.40852177702216724	0.41037993474821144	0.4100497870957769	0.41071126395521756	0.4104290020563177	0.41067883171203395	0.41157103960804825	0.4116675105636631	0.41177779593304825	0.4114956298438151	0.4127164846281429	0.4128884333850793	0.41256725910234787	0.41289299173178284	0.41350665530455366	0.41417563754614634	0.41494892511889164	0.414349344061732	0.41585407813230185	0.4158495197107804	0.4158431519604403	0.4166296194059704	0.41704101204485444	0.417127741041536	0.4161920638231525	0.41719947792849005	0.4183686622408944	0.4183875233567349	0.4186746607387736	0.4185036596215526	0.41926931987062493	0.4196096495034466	0.42025515722460904	0.42075966467222814	0.42087060920310393	0.4214044738757498	0.42148975317426046	0.4220136954714063	0.4229613329854624	0.42274711983098684	0.4231618448650171	0.423966117370366	0.4240605811066673
A6	0.10351052746657663	0.1042071002319042	0.10472734867501962	0.10569579275582813	0.10684850248826493	0.10772328039987156	0.10922360999697348	0.11096206092578832	0.11287133848401391	0.11515532514233164	0.1180006940069543	0.12133054592101056	0.1249765260568996	0.1294927586758337	0.13520902531891002	0.14108574253368805	0.1484865670476631	0.15718195598574275	0.16673186102647228	0.1786535113208406	0.19148049096155473	0.2062596736915327	0.2225417964180528	0.24116100466220594	0.26039892388516456	0.28180453358386043	0.30421878723557405	0.3269090511242822	0.35136725744915814	0.3751461045563508	0.3980746507529501	0.4204082170374682	0.4423417585100985	0.46293822343107777	0.48178525541147904	0.4990380560682785	0.5138861292427361	0.5275387308896772	0.5409701475647142	0.5508164728117949	0.56091862009698	0.5701986331248213	0.5778249128578146	0.5834904414924538	0.5880591764665791	0.5930757286755081	0.5968086577343171	0.6008615634694855	0.6038451671958213	0.6070193776513659	0.6085683371487624	0.610982537229335	0.6132345120171633	0.6135555944737455	0.6149344486485913	0.6163148987189769	0.6158168031676644	0.6175025945223493	0.6181433629065068	0.6200263480625743	0.619604789996573	0.6205466493856252	0.6203334470065202	0.6213013859079896	0.6214128838523375	0.6226098045256936	0.6223008237550588	0.6223076094782974	0.623598125278605	0.6235148745522255	0.624350989427814	0.6244032043141284	0.6247013641535187	0.6257387440978481	0.6252029010426506	0.6261045066748449	0.6267633609049594	0.6264331603299946	0.627406160448482	0.6266864775006915	0.6277252925554474	0.6268093802499879	0.627721081929698	0.6298149010803341	0.6292019245354646	0.6291610621617169	0.6286635923300765	0.6307057667044282	0.6301911450649582	0.6312909932547531	0.631731455535284	0.6320322896701474	0.6308265023500358	0.6316841541528191	0.6325192518873529	0.633161577484186	0.6336888463243919	0.6353219622185136	0.6355437423255894	0.635738615680294
A7	0.10208394279818485	0.10236742468941695	0.102822123375076	0.103575282137376	0.10419705389746667	0.105068397931936	0.10604623824946902	0.10727125263967333	0.10910483886498708	0.11063830969879747	0.11277028778372934	0.11509896633690349	0.11837303459644663	0.12177470584312466	0.12604441806451536	0.1309798862343851	0.1369153644552712	0.1436943026160317	0.1516643191063281	0.1602158709589093	0.17032131098677314	0.18142696283423151	0.19366685172476023	0.2070701216686045	0.2207397337393211	0.23576167398826298	0.25033354462069424	0.2657479277659244	0.28046670938375506	0.2952255207346453	0.3084833666801809	0.3209088441314389	0.33229715143437505	0.3425256195030829	0.3527101340788488	0.36128308200125997	0.36767198776130294	0.3741589406166252	0.3793683584165509	0.38470929101137036	0.38934002128390083	0.392045445993291	0.3957553789430045	0.3974186931420407	0.39972134282376776	0.40227139345262225	0.4030278245297728	0.40440138272486026	0.4067190616111793	0.4074685818247248	0.40814053654270416	0.4083721696303649	0.409576713205987	0.41064681402818404	0.4102050130046359	0.41027226233421343	0.4120222575414993	0.4120532681654259	0.4120467769439385	0.4117962559573638	0.4126285078306373	0.4139505323894231	0.41397369794980216	0.41339476397254066	0.4143168407361578	0.4149085615648944	0.41532932813614465	0.4155954222528343	0.4154172055376257	0.4155813359963832	0.41665311673882305	0.41612740319851566	0.41662645547046484	0.4172980650012129	0.4176871488449436	0.41727934938182326	0.4185459440884484	0.41841740431918384	0.41994667738411673	0.4187934556230843	0.4189095044431484	0.420019520896625	0.42041051032007576	0.4214211451976241	0.42044710056819534	0.4224271394927324	0.42215520963711933	0.4220452119408471	0.42276021903835875	0.4235444541837564	0.4229272971908546	0.42382661492544044	0.4239194171530973	0.42517210466936195	0.42428005978373257	0.42534581806835375	0.42588455078119214	0.4259476119397425	0.42634105517199566	0.42666797700061676
A8	0.10176928211514488	0.10217270333298294	0.10275279343812423	0.10341356412566588	0.10398317963357484	0.10502106765538413	0.10579139504101877	0.10722663614301575	0.10877753412123069	0.11066870528455953	0.1125324590761304	0.1153348462684284	0.11852659798423579	0.12190533571470721	0.1266579817319455	0.1314360780443478	0.13761363296390758	0.14485894842322292	0.15253349875131672	0.16183668493927975	0.17208025112008576	0.18404555196412703	0.19642826972773308	0.21038877725252908	0.22459011213313104	0.23911266080876503	0.2548632184876521	0.2695494073640854	0.2850937595125954	0.2994675100063311	0.31230959453909635	0.32476156283386987	0.3361001829936415	0.3463827032873536	0.3559116948249242	0.3631581323480162	0.37043061907793756	0.3763279064398586	0.3824887248955297	0.38721776388888846	0.3901122375720351	0.39358148846349483	0.39682630993907464	0.398973758204406	0.401435799653883	0.4024900211523574	0.40455656876355023	0.40529256756977117	0.406337880409146	0.4074965855942954	0.4087907290743945	0.40883513213577244	0.4095202217355669	0.4108130622710825	0.410575985527531	0.4115076452989138	0.41205149305405464	0.41165162373292086	0.4124758575403027	0.41335312017022807	0.413480510658283	0.4132912113564588	0.41373414850388296	0.4143518285941592	0.41463556675347957	0.4141738273191321	0.41576495638940997	0.41469725914849276	0.4159229340902052	0.41633478659976486	0.4165546559733551	0.41682531825743097	0.41718543406419234	0.4181699251261795	0.41763497987948084	0.4181842274766445	0.4185169974580716	0.41890786269419394	0.41919520578003827	0.4194536478590815	0.41963002675902705	0.4200461425800235	0.42044913058962646	0.4208469706612107	0.42107334354964543	0.421984673050906	0.4212323250687167	0.42263846871202765	0.422824353071095	0.42311565736206275	0.42328688567833583	0.42415980559279165	0.42481522142887074	0.42556188208067347	0.42496269521324914	0.4264172888087132	0.4265828175345082	0.4261041894365567	0.42661416838524663	0.42758841641205686
A9	0.10170406958114356	0.10207190721681701	0.10253283724330366	0.10312895215431886	0.10387932750883705	0.10456398549349105	0.10544244126625972	0.10704381440367097	0.1083920286626602	0.11017877152732433	0.11221513157356179	0.11494509235804194	0.11776926392492136	0.12142091611359022	0.125901263308798	0.13074553659093954	0.13673603594472858	0.14328799387479912	0.1512192150996753	0.16021999182096797	0.1702358426966285	0.18161220343677484	0.19374025897991115	0.20700618986637492	0.22122367060824707	0.23543852596624534	0.25004461212393503	0.26458969074434435	0.27926507149654706	0.2931235818691663	0.30626213785063977	0.3178347615166745	0.32889496817710284	0.3386929557136612	0.34726608376936885	0.3554344101498136	0.36187534272879784	0.36829853070174906	0.3735664483223315	0.37698902212738666	0.38051332999896403	0.3846800676430274	0.38652825374792155	0.38813639015996537	0.3904983399137464	0.3931480208024976	0.39440484600535025	0.39501507531094887	0.3962063904518907	0.3977971414004931	0.39791253085288975	0.3986030605036782	0.3992980100077316	0.4003567187519879	0.4009231662164864	0.40104740227323765	0.4019358174182225	0.40189411541501513	0.4020901904766128	0.4026085430215029	0.40285642656016746	0.4042098844290523	0.4035668980944099	0.4044859409426431	0.4039956395659156	0.4044599642897697	0.4049398235891828	0.4048496822771733	0.4055418079812718	0.405477872878776	0.4064245360946031	0.4059864267970596	0.406982419279233	0.40745009036560514	0.40715758061754687	0.40769847088734085	0.40770590617016345	0.4082448384275096	0.4093339517482807	0.40908789341942087	0.40942402261176153	0.4101080759236316	0.4107093670409512	0.41050623534682656	0.4106395728518845	0.41151014486258125	0.4123251013104788	0.41210987269357546	0.4114115749043395	0.41403575565332423	0.4138341277206161	0.41382307468671686	0.4144809009187389	0.41423079794959583	0.414778217765381	0.41528636601255725	0.4162778064128107	0.41613270983616313	0.41682974808167494	0.41741459014824545
A10	0.10175635998249012	0.10224751700171418	0.10275346897242611	0.10331828400679381	0.10397252835887481	0.10473139764066647	0.10587180008608639	0.1071559884579493	0.10857986079556146	0.11061813339313392	0.112600739959551	0.1151833105375677	0.11826060776124352	0.12159956153637097	0.1260511503633488	0.13119585730080527	0.13699376425207188	0.14398652861457029	0.15195324200814553	0.1612662671049559	0.1713169448887492	0.18294166031965978	0.19549208821741684	0.20922596928850942	0.2230946383476323	0.23755703998597164	0.25282764609340075	0.2681406790202564	0.28252945830262294	0.2965752971304189	0.30989524999915785	0.32176279975891253	0.33321947990695766	0.34348761152055635	0.3519851830984031	0.3600513928523398	0.3664628406725295	0.3729322988803576	0.3779742604851468	0.382003825249027	0.38545910156092406	0.3887246872808662	0.3916979679063086	0.39434809686774214	0.3961649253994154	0.3978552698973707	0.398381250773654	0.4001406952986149	0.40074201507156204	0.4021303297549568	0.40190039270347144	0.4036768290613269	0.40437639542192827	0.4046711723011405	0.40611067689174685	0.40571889027056673	0.4067144872305947	0.40649735035586854	0.40803359755236984	0.40797167701021825	0.4083941405490613	0.4084892269030512	0.4084189907372561	0.40903204500781887	0.40993710007127665	0.40897942815203053	0.40941968040001203	0.4099064324022174	0.41141219209672225	0.4101436037876185	0.4110147645131316	0.4123622618116149	0.4122494213731462	0.4127159509078455	0.4124158868271288	0.41239109008566444	0.4131199372704147	0.4142152286561504	0.4135999958047894	0.414565026977754	0.415254193568247	0.4153192226297349	0.41523412166480556	0.41472086295567706	0.4162532471172974	0.41590360856805725	0.4177641791724835	0.41762588646502585	0.41779510674641224	0.4184040654077085	0.41782140666924283	0.4190111555869227	0.419181139203954	0.4198644621258278	0.4201537010048128	0.4205135710703152	0.42090120397902137	0.42127422167023193	0.42197483661363444	0.4214727073427994
