	0	600	1200	1800	2400	3000	3600	4200	4800	5400	6000	6600	7200	7800	8400	9000	9600	10200	10800	11400	12000	12600	13200	13800	14400	15000	15600	16200	16800	17400	18000	18600	19200	19800	20400	21000	21600	22200	22800	23400	24000	24600	25200	25800	26400	27000	27600	28200	28800	29400	30000	30600	31200	31800	32400	33000	33600	34200	34800	35400	36000	36600	37200	37800	38400	39000	39600	40200	40800	41400	42000	42600	43200	43800	44400	45000	45600	46200	46800	47400	48000	48600	49200	49800	50400	51000	51600	52200	52800	53400	54000	54600	55200	55800	56400	57000	57600	58200	58800	59400
A1	0.1020452697735714	0.10254267278105514	0.1031976526797874	0.10385457224097093	0.10435429214788645	0.10540489976823325	0.10640243748621672	0.10748945737568787	0.10912318002642904	0.11108522877177274	0.11314645935055749	0.11578565552071796	0.11890564511179384	0.12274282999332749	0.1267943766607934	0.13192424770842265	0.1379639468719431	0.14517264380687997	0.15292930267641258	0.161896899078147	0.17231200291704848	0.184055086302009	0.19630125115322924	0.2099740919055728	0.22437148435943433	0.23839035732374983	0.25368335388832947	0.2690862566305832	0.2833764795475827	0.297161916463113	0.3100185725799085	0.3222518547031261	0.333250453037128	0.34331637829238326	0.3526550635366117	0.35976477358352055	0.3666154686547384	0.37225616317786114	0.3779236433291924	0.382760907278642	0.3861745199486797	0.38979506229450117	0.39161549026434334	0.3942738646606442	0.39569065595982167	0.3979177968935583	0.39886474432307945	0.40072254479230307	0.4016593999890195	0.4022871756773513	0.40352816786032764	0.40409588543615427	0.4043227686893681	0.4051327379881876	0.40516040458428454	0.40644154834481355	0.40645153199620554	0.40648151244122294	0.40696302531884193	0.4076978105570971	0.40774768043648757	0.40832217138491184	0.40917669856606176	0.4095103710155222	0.4085543170577632	0.40948313019352345	0.41028294385918795	0.4101637881548394	0.4105890954319877	0.41141635926671777	0.411536084092217	0.41151756452405935	0.4117702360003414	0.41220283476325714	0.4123845388150687	0.41287554574531954	0.41301205671315055	0.4136951652641818	0.4142139970360381	0.4146199332680952	0.41476811938910935	0.4151452887836108	0.41493079986573894	0.41519516520460914	0.41533739765032013	0.4165423525515738	0.4169692937029495	0.416799325039503	0.41790498465326026	0.4178425456486363	0.4180285746845211	0.41895504096810643	0.41919588542894126	0.4189010492738676	0.4201848286978689	0.4209039007673785	0.4204553121859633	0.42095253055565746	0.4220813598708792	0.42243020122601477
A2	0.1014992662253349	0.10222292891145077	0.1025916230370331	0.10315457547444624	0.10376516602525658	0.10481383510627462	0.10569276048199981	0.10692754695341117	0.10859748231217846	0.1103762505988694	0.11233277421565671	0.1149452165201028	0.11816375592464909	0.12164360628573888	0.12605933074741188	0.1310527138360622	0.13688833777978796	0.14368740101304722	0.15183003191216768	0.16074047344746306	0.17099511952609428	0.18218190927889286	0.19484736256355237	0.20842334997110257	0.22252676375661887	0.23666308315217957	0.2512217971142131	0.2659490457544501	0.28068170812899546	0.2949539433008807	0.3073635969311854	0.32003117111356216	0.3305822905471463	0.34062537781315694	0.34952116873996814	0.3575224851666421	0.36343129760417514	0.3696836081338798	0.3746221484235138	0.3795649581483763	0.3828555671289606	0.38533834974905357	0.3879829634928057	0.39050675153797565	0.3926958309952936	0.39500665975719235	0.3953790035296687	0.3968205350018142	0.39799528179299126	0.3991911821419135	0.39955645883861757	0.40084201196460356	0.40046285957374206	0.40174955301785403	0.4028467671614142	0.40249920381058046	0.4041161858891026	0.40329706953620476	0.40450449130987515	0.4036797259538347	0.4043974926267267	0.40545455783003503	0.40506383575717225	0.4052824775260794	0.4056922763787044	0.4059788214876724	0.4066189324430462	0.40707014613488474	0.4068624016527061	0.40696454629106166	0.4077228151651924	0.40810652270914605	0.40839187798487947	0.4087029361222423	0.4089937566359253	0.4101772891256943	0.40907625595511926	0.4099165343756408	0.41123962623212207	0.41102223444838615	0.41135545131971707	0.4114967178753216	0.4124890891108714	0.41236646387328835	0.4115427119194408	0.4127420038604776	0.4126096259084749	0.4133835971608007	0.4137100934790665	0.4145554931847283	0.41544556380839354	0.4151685706305419	0.41538849899267	0.41733501215244106	0.41656109332785435	0.4173956240382747	0.4169453477879406	0.41824188839207727	0.4181882519006965	0.41924372415386857
A3	0.10217052813209156	0.10260732154693221	0.10293833747449577	0.10369889024373913	0.10414805047067772	0.10515968378025035	0.10615493543313881	0.107343253815611	0.1089424585225331	0.11066183652995835	0.11294037866704636	0.11551286807018162	0.11859312892136586	0.12252807014929654	0.1266763975987575	0.13201517807088042	0.13830849440310866	0.14525735677182314	0.1536070742658586	0.16325633735143283	0.17381420828976346	0.18525743699729852	0.19850843674609187	0.2121002987104246	0.22697697230089905	0.24214553564078	0.25704925139983836	0.2728613148762134	0.2873326262966052	0.30138270618486285	0.31450989132283685	0.32665991930192345	0.33766140081229623	0.34757747864061933	0.35626521384628684	0.36363376565400823	0.370518062706529	0.37586708369623906	0.3815218543364665	0.384313026003451	0.38855289498432416	0.39099142471472575	0.3940483466838926	0.39603848612315795	0.3981168248979174	0.3984980261818537	0.4002142588372003	0.40123507998256047	0.4020419516324736	0.4035893411395903	0.40455164899563983	0.4048702817558137	0.40578220647750124	0.4055704965145706	0.40641296464306403	0.4063816481843747	0.4069895093854522	0.40824553325827706	0.4074112843804283	0.4084830059660098	0.4080896349336254	0.4089053632516938	0.40993891681722466	0.4100045081261292	0.4101449507632165	0.41035214807941417	0.4107477147632442	0.4111904785680722	0.4111067298118832	0.41133779706863827	0.4122154836176332	0.41266498958861114	0.41310282794381076	0.4126784441831781	0.41375249490002713	0.4128075643345918	0.41334768429314034	0.4140976793469679	0.4149136300841476	0.4152990630871826	0.41543714057040854	0.41675656740053946	0.41675409187042245	0.41663768929104267	0.41628056570268285	0.4170744714091418	0.41708752872811117	0.417719194254453	0.41813759434888553	0.41832667207694524	0.4194176335931772	0.4191481156842447	0.41932272870158255	0.4209830572158541	0.42049622978191603	0.4207378234048677	0.4217308917794931	0.42190259168964217	0.422686084747047	0.42295168943654543
A4	0.10236462519205625	0.10282600550612005	0.10315047583706315	0.10378722184771998	0.10454513006204161	0.1052795925088034	0.10642054995754022	0.10768280263850034	0.10912955973969513	0.11101408498117675	0.1132000432087277	0.1158236597403416	0.11881665390263114	0.12247367286480013	0.12660166955114024	0.13195555388337268	0.13809223853852856	0.14545018206091753	0.15342428960607266	0.16271971281212988	0.17331626701921193	0.18518660581031202	0.19791228718862325	0.2117843134463	0.22624548933989716	0.24097092470042972	0.25661543368017203	0.2719673056529503	0.2869284207524187	0.30132265514938256	0.314355584197196	0.3260752466113518	0.33795093083238903	0.3481739204457425	0.35714935949559656	0.36471518832209715	0.3715984700740652	0.3771530282839193	0.38258476858705465	0.3871263422341123	0.39113477529205226	0.39359884754277724	0.3966070230822637	0.39912371831990046	0.401312858096984	0.40235005181123545	0.4044442162592616	0.40524934428297993	0.40717921658642947	0.40747084500198716	0.40768453730818993	0.4085746699496722	0.40993495092007	0.4103195049353799	0.4105881218592429	0.41069246039189977	0.41114123937665975	0.41127322993181625	0.41258647656641334	0.41279258667324054	0.4121319698157111	0.41283748074484244	0.4137201765493298	0.4135542251665947	0.4138434611576851	0.41425676069425577	0.41479702738181645	0.4154241342105307	0.41487536944173126	0.4155134323148625	0.4148764576657644	0.4163296257127112	0.41687320350107027	0.4165065638889895	0.41744292975884273	0.4175611895042269	0.41761832528416487	0.41863483535576157	0.41806500618645387	0.41883585746618435	0.41950021646294666	0.4197449983504044	0.4196910340470972	0.42105862899743285	0.4200816937597517	0.4214832683141264	0.4211059809691079	0.4221418853669833	0.422033104130536	0.42230040938103086	0.42304241245233903	0.42332701550597507	0.4237321869917299	0.42447624810081214	0.4239965940816628	0.4246809159027969	0.42566334587407356	0.4256273158191562	0.426734573398198	0.4275308374754749
A5	0.10185076868576466	0.10216674561680061	0.10252725887427262	0.10331374583053811	0.10384796113663312	0.10461444148559194	0.10578095228349188	0.1070055622033834	0.10829250756684106	0.11010898372379625	0.11249916527559953	0.1147890027886884	0.11789705883206951	0.12140711849649767	0.12546453723822315	0.13064626721795097	0.13635434863202	0.14351706642686227	0.1513092484417288	0.16004926112808895	0.1702543063747721	0.18156990488414604	0.19398250116697918	0.20761532058737267	0.2208987027237775	0.23588939002553333	0.25012784179644115	0.264574302366593	0.2793088166024505	0.29298680687078926	0.3054491091540113	0.31760089048612766	0.3278011873040736	0.33750812830981314	0.34584376323935095	0.3538292221835189	0.3601461183714973	0.3659462220372242	0.37072624822782474	0.37475797764588376	0.3785042368913082	0.38123868438550595	0.38338084249175813	0.3859791618509527	0.38833029766272426	0.38994765200475645	0.3899344353239449	0.3914246968399034	0.39324417795799876	0.393277610380031	0.3941896806943546	0.3943467841202456	0.395575916631497	0.39637430814168406	0.395985992727592	0.39711799822913857	0.39778225229569963	0.3977862247285364	0.39793225516085967	0.399114290352006	0.39890527184296115	0.3994353215456014	0.39966068743082495	0.3999286546221629	0.4003688638076868	0.4006337484829409	0.4012277593469105	0.40136592572580826	0.4017760579886432	0.40255285325904727	0.4027376505664246	0.4022820781471908	0.40265711560709594	0.4040119334493623	0.4033047101460728	0.40370900807489335	0.4037078005856026	0.4044786152837406	0.40406773369280596	0.40518172290536814	0.40520258481247484	0.40631238030846833	0.40607431787318665	0.40645232502163847	0.40651316139236376	0.4070115164646197	0.4082344515237343	0.40870002864799543	0.4093437188756881	0.40878437850114935	0.40898735848796525	0.4091700887405002	0.41028577113647974	0.41123843557855133	0.411286582700818	0.4112147281683689	0.41246866624798406	0.41267347706343827	0.41277696826040877	0.41319906294416064
A6	0.10301528312688986	0.10364186319067846	0.10429404993180232	0.10488679078470933	0.10619563536903036	0.10718943489232644	0.10848161777130369	0.11022104744167303	0.11203548111290874	0.1143469745632002	0.11727803053484714	0.12029299488758122	0.1241912490575989	0.1287067975274729	0.1339615971574791	0.14041611116918293	0.14756384253109311	0.15625292732207932	0.16633603310606015	0.17818403732950813	0.1909868876237092	0.2061501420999485	0.22197142566610684	0.2406713719451693	0.2605314663320952	0.28243393434926506	0.3045554485971063	0.3279376249445736	0.3516055044394724	0.37502641295772826	0.399026095414134	0.42117903735542317	0.44186399798945836	0.4609274186946213	0.4799251155836054	0.49728825743438354	0.5120746447251563	0.5245401417632347	0.5368704558405715	0.5475911873002465	0.5563077251572531	0.564920747304779	0.5708648903592681	0.5771709616926578	0.5831767862674868	0.5875108952190007	0.5904378942145335	0.5926850901745093	0.5958071966578554	0.5990860874384127	0.6007102447245117	0.6031331549276382	0.6043984303844296	0.6054776065672526	0.6062345355763361	0.6069468341488505	0.60895678267314	0.6082672734683945	0.6101172015974783	0.6094145568180969	0.6115745987618211	0.6111290752830985	0.6116041972776254	0.6115170761631701	0.6123694773459398	0.6132415383796623	0.6132216055150989	0.613299298668183	0.6139499699171761	0.6145198802168604	0.6137804296376151	0.6153795284991413	0.6157122811689354	0.6170985086013445	0.6163283477005875	0.6154600642296911	0.6168106205087406	0.6171133903954512	0.6178842143147525	0.6183929824424396	0.6175868939035993	0.6186344500898032	0.6196568077008134	0.6191715027763187	0.619875601032359	0.6201293886462104	0.6211310502219882	0.6220358692481869	0.622588539417058	0.6220052994224298	0.6215549072053457	0.6220924747586177	0.6235952523675793	0.6234720005231954	0.6235101062233244	0.624254736096642	0.6244742687879922	0.6249354635745311	0.6258461358206704	0.6265261701109853
A7	0.10143024238361711	0.10199119723221232	0.10259884957077167	0.1029217961007093	0.10382063341612652	0.10471161208080215	0.10577019328353264	0.10699517536341652	0.10847679483209714	0.11039792809748242	0.11266045345165353	0.1153356513787449	0.11820744182086465	0.12210867658973838	0.12646414561501682	0.1316431425456967	0.13763880404904485	0.14476126893015917	0.1527480406922437	0.16184131304640104	0.1720587273705822	0.18377813358010553	0.19657822320905136	0.2095437597887228	0.22362623646744684	0.2385728769111422	0.25362721370158947	0.26823474495783134	0.28261185232021446	0.29651074289802953	0.3098104092495284	0.32210206234748684	0.33329348202377856	0.34305803981673594	0.3524564167571399	0.3600002392971864	0.36689316146762857	0.3731490736873248	0.3781511345574737	0.382581029390972	0.38716590202031187	0.3891766436151409	0.39230958355654655	0.39457877398260505	0.3967802986841259	0.39807774072569574	0.39969051207930684	0.401706605700335	0.40270040742330687	0.40318620318850246	0.4044967305996451	0.4048357388977439	0.4059516954240926	0.40623813144832593	0.40669255417797867	0.4071051048669231	0.4072030261985755	0.4079092751036942	0.4087193054885588	0.4085335367382794	0.4095733589054468	0.40907444434367485	0.4095153120519943	0.4095140948030326	0.40978190349001137	0.4107217471541134	0.41091994386013425	0.4110365637087996	0.41226543426967005	0.41201799971480874	0.41268322735059765	0.4132411019454642	0.41284213324109026	0.4133877209696194	0.4138095511924506	0.4143114334079562	0.41413021716593446	0.41451246166462735	0.41497481838049183	0.41539464182532293	0.415345333296425	0.41570869908756786	0.4159981046625512	0.4162066353670541	0.41781245931094574	0.41670774166724367	0.41786120229710455	0.41805405383582145	0.4186144342014565	0.4191087017463908	0.4197315537481797	0.42033521862339274	0.42014502856775704	0.4205863625377734	0.42073638626883475	0.4213350906146074	0.42165051976460927	0.4221343610538034	0.4231110556652859	0.4235709584173206
A8	0.10221130416440437	0.1024331384253937	0.1028991362583007	0.10353390632228061	0.10422303027789753	0.10507703145021427	0.10621837060556993	0.10724264804328235	0.1089031862429603	0.11069873469766457	0.11272450429746987	0.11530979000311449	0.11854502746652118	0.1221082281440122	0.12641140374474277	0.13156177722949888	0.13754873405708923	0.14461368433381477	0.1526831496187905	0.16137173319247275	0.1721805650799362	0.1838412455510465	0.19592818355373706	0.21016819593188948	0.22412994058306815	0.23873915902759038	0.25416118741010063	0.2691563520393296	0.2840561500645286	0.29777934741011874	0.3105704734940909	0.32214270654511934	0.33341825584219503	0.343129379606767	0.3520619049344782	0.35931867376626586	0.36634545560993426	0.3715888541626329	0.37612459796704145	0.3807320634936032	0.38431707174148516	0.3871419614357502	0.3900634680025989	0.3920758163134066	0.39413825534043007	0.3954054930698422	0.3972811183952427	0.39801645188962814	0.39859706749164303	0.39946171436781613	0.40059783039438845	0.40054266937895106	0.4014453348938157	0.40168659309061006	0.40283701358430396	0.4027831256586427	0.4040727348050991	0.4038904720612349	0.40404123780714424	0.4054124368803696	0.40469302457838324	0.40522126277641357	0.40544681117912756	0.4067136686386107	0.40709995504983043	0.40696197822348057	0.40703534958508725	0.40753967544323366	0.4076442223644011	0.4078316721690866	0.4078728408862131	0.40841577582651345	0.409243862032565	0.4093664799726795	0.40961826819961605	0.41051076491297495	0.4094317503856642	0.4104832751062475	0.41080851261644336	0.41129214505900275	0.41054968147562704	0.411457137866916	0.41278637987113304	0.4124030309584428	0.41301046739863123	0.4134346800374534	0.4138250226261652	0.4146711897990214	0.4145322791891834	0.415050507293486	0.41495855861101544	0.416194861564558	0.4159202590179369	0.4157537418786729	0.4174824875902329	0.41744510368284155	0.4176078603845286	0.41839723201525064	0.41890771756175826	0.4193227155313902
A9	0.10196861973425662	0.10225634134438515	0.10261276309371502	0.10335375570001912	0.10390236381977806	0.10502015847093214	0.10571325596690234	0.10716785505288212	0.10839625962499888	0.11043400347805604	0.11233125299658249	0.11497374522969246	0.11801396709252386	0.12157637656922071	0.1259129602613016	0.1309174561636059	0.13690619710649993	0.1433744894336328	0.1514429136461315	0.1608000478773026	0.17097044982077217	0.1825666661621423	0.1949136380223863	0.2080693629102798	0.22185092405792153	0.2364260581952838	0.25182791482494954	0.2663775720982971	0.2800344198556928	0.29465312052718906	0.30717086389921755	0.31903566840860387	0.3303678836828871	0.33964049701600674	0.34797903270091096	0.35596339315229314	0.3625396841792741	0.368615904396577	0.3733660725850324	0.37744089457377944	0.3815225595368223	0.38433725861073753	0.38618245079026925	0.388599972606818	0.3911263642563922	0.3920745839239189	0.39363203957190895	0.3946032334870128	0.39527200527988815	0.39631656158390405	0.3977114084291193	0.398418531972573	0.39894380074478786	0.3988597302819585	0.39984817749172386	0.3999433028271768	0.400232603679548	0.4006776704792924	0.40123597924339394	0.401495072289297	0.4020690978560868	0.4027782498798867	0.40249569699196003	0.4028087892250066	0.4028463899828969	0.40369146843154796	0.40407143159873693	0.4038408129675778	0.4046295678465603	0.40479113159883484	0.40526542233336504	0.4050200958426394	0.4054258313056663	0.40557648928921874	0.40605105901624583	0.4064366171882513	0.4071400783408733	0.40729647841762423	0.4087774736511185	0.4086754213781542	0.4079545879182168	0.4091732528664326	0.40932344936563525	0.410330201716774	0.4096559942954091	0.41054193778880316	0.41102519999388676	0.41124355708887195	0.4115302838014061	0.41180834023379986	0.41180183767398154	0.4126381554364324	0.4131707530760397	0.41306966534379386	0.4139432427369006	0.4149075946563681	0.4146563333277965	0.41560700891114694	0.4158341309618315	0.4160585066396211
A10	0.10204665207621975	0.10245258161132234	0.1026890568087925	0.10342789688111631	0.10414194465442277	0.10483993409571693	0.10592306277944279	0.10703070918133488	0.10858579297532685	0.11031732185186127	0.11249763424017306	0.11518916455487296	0.11794386426291288	0.12185142677927406	0.12618995442606246	0.13128334455308371	0.13732700183577148	0.1441657943391379	0.1520776134615009	0.16118023577084042	0.1717626022608444	0.1833412512874573	0.19576307492073627	0.20941567497394584	0.22351836075474604	0.23795915310597754	0.25305801365870995	0.26762660688592144	0.28239289296691983	0.2958719106608964	0.30890634190172495	0.3200593560024809	0.331196569560776	0.3400773652172549	0.34814281455018836	0.35612265839624374	0.36266153720090544	0.36828438721955337	0.373318114127954	0.37757512935182563	0.3793770250654182	0.3838993196902174	0.38584347985054185	0.38807798944383765	0.38980712617828706	0.39111787544114224	0.39221308723445386	0.39327805739302873	0.39532692850918855	0.3956671839274377	0.39550835077555	0.39658969703369584	0.39765034459669196	0.3969650770492311	0.39864168272387146	0.39909887881374917	0.3991633532809825	0.39963279234149984	0.3998968849213118	0.39955330608400075	0.4000183399121214	0.40100585193675015	0.40021601174064175	0.4012427227579253	0.40205515669132025	0.4012665231843348	0.4029231287153433	0.40233424631191966	0.40231454270398426	0.4038317735114821	0.40448927320311345	0.4036598428052789	0.4044439709023768	0.4052968682519112	0.40495146314074093	0.40550524234374774	0.4057558635979841	0.4059341353622452	0.40618833893694056	0.405842166600291	0.40684019193164733	0.4074130696516704	0.4071047164645845	0.40888073423422455	0.40824101023320336	0.4088562312806262	0.40902735715058824	0.4101320218552047	0.4101361925034325	0.41045520947959774	0.4110978293781564	0.4114778082273713	0.4108506545141093	0.41194032686969184	0.41245388003938765	0.4123761863706464	0.41309923795335257	0.4132104718344477	0.4148046814770449	0.4150140611480207
