	0	600	1200	1800	2400	3000	3600	4200	4800	5400	6000	6600	7200	7800	8400	9000	9600	10200	10800	11400	12000	12600	13200	13800	14400	15000	15600	16200	16800	17400	18000	18600	19200	19800	20400	21000	21600	22200	22800	23400	24000	24600	25200	25800	26400	27000	27600	28200	28800	29400	30000	30600	31200	31800	32400	33000	33600	34200	34800	35400	36000	36600	37200	37800	38400	39000	39600	40200	40800	41400	42000	42600	43200	43800	44400	45000	45600	46200	46800	47400	48000	48600	49200	49800	50400	51000	51600	52200	52800	53400	54000	54600	55200	55800	56400	57000	57600	58200	58800	59400
A1	0.10142392766755491	0.10204101280575861	0.1024858748276319	0.10299683621335111	0.10369614293260623	0.1044610345722445	0.10548350715180448	0.10688931352032573	0.10838108412614657	0.11003297187727158	0.11229208901882831	0.11480452962301566	0.11781697821602832	0.12142934078290923	0.12591598669551862	0.13104489482272993	0.13707033622103895	0.14370521765430044	0.15181379012955665	0.1610233405003261	0.17100508552262308	0.18260411611883653	0.19494531879448615	0.20836405821283763	0.22232751204661771	0.23754291342929265	0.2524274777961806	0.2677993128053552	0.2818441896901534	0.2963004306973262	0.3087863177027465	0.3213659423074187	0.3324051631824427	0.3431970652218878	0.351571415146797	0.3594326326687234	0.3663674864547202	0.3718631274911085	0.377008128156046	0.38103906299567225	0.3851968672012962	0.3882149567651337	0.39125274929127407	0.3934209659610999	0.3952536886714266	0.3963656262088586	0.3985909719083682	0.3994369234524785	0.4009342710155201	0.4017725355672072	0.402222979384119	0.40286613393183	0.404066924623231	0.40421764949727945	0.4050949101584213	0.4053410734160793	0.4061140536570233	0.40579780447310293	0.40605867658453676	0.40826610963650845	0.40758475663257654	0.40769785235680256	0.4078462364640685	0.4085123870561973	0.4093484882161671	0.4084896243729728	0.40924810672341155	0.4097590233238757	0.4097799114705268	0.4104527689546357	0.4097654222306988	0.41134616380294636	0.4112404014282472	0.41217608296907476	0.4118874390766512	0.41168600635210245	0.41275120603410903	0.4131230526492415	0.41288031896141714	0.4132782555644573	0.41395059897329595	0.41378933226020415	0.4149288443201752	0.4152193321412813	0.4162935075349574	0.415372383132153	0.41603216450236996	0.41686360810482653	0.41680727939556017	0.4173885318708737	0.4175493542116481	0.4175946854836659	0.4182518764991787	0.4187764014281332	0.41981691102101004	0.4200248750341485	0.41960061786457237	0.4199426878108183	0.420546533808799	0.4213633495597053
A2	0.10186410897964143	0.10233313688677785	0.10252070872158539	0.10355720366516773	0.10430207630631609	0.104831530867061	0.10595640634802019	0.10716200918304947	0.10887878196284594	0.11049919709897439	0.11270217628277512	0.11513919178538981	0.11847338402242423	0.1219912193765953	0.12659750891070592	0.1317234766926201	0.13771814210905303	0.14468930179828593	0.15260232157024445	0.16172041151955083	0.17247442679439	0.18390964003553442	0.1964850132125881	0.21001132659753402	0.2240881538687217	0.23933339586420907	0.25445375518904806	0.27022759557318765	0.28435956692592984	0.2986222822731202	0.31214172235528254	0.32431952400835173	0.3354409187442368	0.3453523417065269	0.35399814073683034	0.36235470510802664	0.3687550925579343	0.3744754416070707	0.3796279902247133	0.3836314738809926	0.3879330022262534	0.39111440247835405	0.3931087675811552	0.39565792894680446	0.39751783809723773	0.3992477639136563	0.4006282956628644	0.40188533435210017	0.4034383623039101	0.40346582763125205	0.4047592855438335	0.4050469551799913	0.4058712367199723	0.40698227835875195	0.4074807790797133	0.40746399019639346	0.40847629170139593	0.4082762249430939	0.4087716132901768	0.40901445757894994	0.4095443236386865	0.40923461002490574	0.40978410089164274	0.41036554214603344	0.41109220710473754	0.4108026206089933	0.4106270390068191	0.41157100271439473	0.4118164251797902	0.4122876566624761	0.41290241884119316	0.4130148211106182	0.41318729559112893	0.41385762216784505	0.4144614909972326	0.41347865823292657	0.4148506420498016	0.4143906909513314	0.4154179919169422	0.41568030252048516	0.41557757407721824	0.41577773409191865	0.4161034800017489	0.41700895437159885	0.4173759305000907	0.4179468555779767	0.41806151590105645	0.4183174277434879	0.4179652675307856	0.41995837156372756	0.4198584774802761	0.4197490355269835	0.42061742367344035	0.4210629465663682	0.4212585880997483	0.4216790022511223	0.42176741750279106	0.4227507143609892	0.4227374931416794	0.4236803010999742
A3	0.10124894509294818	0.10171667054587388	0.10240110134668401	0.10264952221263743	0.10331093950178802	0.10439170437514518	0.105263847303304	0.10649009746443225	0.10772722989195321	0.10971295477511689	0.11176628394778443	0.11444785226787517	0.11769322110006789	0.12087482794603532	0.12495100353889739	0.13013931362705794	0.13585041137531276	0.14292341591561683	0.15058078219437265	0.1594900869679861	0.16938639637156147	0.18034981853501494	0.1928073346706916	0.20591767029531297	0.2196922635701315	0.2348750445548235	0.24922682812010966	0.2640313598614487	0.27905537639495087	0.29266769691577676	0.3064710403734555	0.3183688924912716	0.3300215777141451	0.3402157983937991	0.34962831444426956	0.35768696485372603	0.36422154078120955	0.3706283226426721	0.37645731779681807	0.3814065809507157	0.3851431183354636	0.3878574181853092	0.39143349467015315	0.392618111676222	0.39594733225245227	0.3969711633178302	0.3984587729500316	0.39928139002813146	0.4007724527851099	0.40166116749420216	0.4026333609542482	0.40310466515389354	0.40415355345578186	0.404988423373699	0.40512378639230284	0.4052770040292216	0.40665680799821025	0.40664633755019974	0.40714739861741045	0.40717805390850215	0.4077680870275438	0.40865257550584966	0.40785773385128216	0.4085653007148266	0.40902363912109935	0.40941999491504993	0.4091384698975868	0.4098455097538723	0.40982920426287356	0.41021966115354924	0.4111187143475825	0.41155185456967314	0.4122061990372482	0.4118261388662062	0.41213396105748323	0.4127962454318184	0.41387312225036266	0.41421240716375274	0.41439265936800557	0.4144344177976092	0.4145624266119105	0.4149775814370682	0.415413913657261	0.41526077830190716	0.4151570139677695	0.41652785036162754	0.4163260255033947	0.4167216993165223	0.4173562735367558	0.41788334297371993	0.41787214519295973	0.41921204209233426	0.4195591550774672	0.41914904622896015	0.4198322175696469	0.42018881685181236	0.42070347850684753	0.42060859332164474	0.42161153984054045	0.42197909732872685
A4	0.10302824958728746	0.10329851777739066	0.10385831727046181	0.10439170901772517	0.10510426339741707	0.10578599484752263	0.1070207882052705	0.10817658053005717	0.10964740246920522	0.11146575554609237	0.113777254355056	0.11620006436465863	0.11922776735061792	0.12306235153859565	0.12714556082174483	0.13257954889379706	0.1385097752563788	0.1457183268164522	0.1537174379858197	0.16313911217979768	0.17354143803004957	0.18478264031686428	0.19755469010623125	0.2116521139523935	0.2256711095782583	0.24048415321801478	0.25583927716373644	0.2709835228459197	0.2855755335729551	0.29919953267702193	0.31196753168237457	0.32384766099473417	0.3352031266087413	0.34424709715226265	0.3536804201897404	0.3604090386507265	0.3670220345558077	0.3734703274578437	0.3776987116812996	0.38163782235978283	0.38560631107351834	0.3887716180592253	0.3907763902843255	0.3935587894301304	0.39503837593277524	0.39596814178306633	0.398378712416737	0.39867279803936423	0.4004381647874288	0.4014623310158091	0.4010401254124703	0.4029187526944586	0.4027673739527348	0.40236331052520197	0.4035409328476971	0.40435407993393885	0.4048335839195587	0.404781734013664	0.40561583113904165	0.405318120289231	0.4065173518245429	0.4062407381688167	0.40666040540302617	0.4073504382576882	0.40695515364963997	0.4075260883560555	0.40880324926418343	0.407922810807804	0.40875412436915093	0.4096707646218948	0.40906267633364163	0.4094895823468193	0.40979120921821127	0.41082438247439873	0.4099453848755768	0.41127816326531386	0.41120149453371874	0.41098092440308315	0.4118469272245277	0.41233063980319684	0.41315058962038603	0.4127514249874828	0.41291624358359086	0.4135721104853893	0.41443784734747324	0.41366862325075027	0.41511541828755016	0.4154057244575794	0.41601360100498264	0.41627881627259244	0.4165924821423843	0.41731955763338113	0.41705095878620646	0.4172849170288381	0.41737741999571715	0.41857239566715	0.419363500822193	0.41961471774236464	0.4204028480853637	0.4205525471327202
A5	0.10216043375799025	0.10239455550274565	0.10284143000935227	0.10344756776338487	0.10428546962949928	0.10496309140867877	0.1061159823706391	0.10735405493700981	0.10901054540260935	0.11081634973974262	0.11274872159724801	0.1155210030473178	0.11865798928253929	0.12240174640668355	0.1267380723852288	0.1315831689246297	0.13769614963622362	0.14504673148758584	0.1527652647205206	0.1618719064646453	0.17210170970064625	0.18441592405647408	0.19633776177189813	0.2095064725225211	0.22368982994003342	0.2382915263898905	0.2536319344558907	0.26871161513871694	0.28294829846515257	0.2968708866437381	0.3099974988807942	0.32124374362436864	0.33279930613709724	0.34283661678464267	0.3515193697524009	0.35922061901499136	0.3656258806727492	0.3721469925660019	0.37692939507732504	0.3808695574841856	0.38517047722419556	0.3875370818076923	0.390297215808134	0.3926591954516227	0.3951846442941869	0.3957502420523127	0.3978146601900555	0.39953387291788856	0.40030358620508366	0.4004234622522029	0.4023528525069966	0.40245459972651615	0.40346105046402797	0.403280664463978	0.40420097146246153	0.4046487261981095	0.40537358671641305	0.40577839027069706	0.4063404398150572	0.4064927128876369	0.40659456727649285	0.40729721942174485	0.40695279801463397	0.4077402809663811	0.40726136381426614	0.40739255744886027	0.40878141624570724	0.40834434048872803	0.4090251266055057	0.4089784060029362	0.40937893847876095	0.4103804537092777	0.4102167304089212	0.41044285284836735	0.4111883277114034	0.41141969558262054	0.4115664222853706	0.4124627829323048	0.41225867257394433	0.4128803526720441	0.41366291066659194	0.4139458828643726	0.4130694721569828	0.414115292139768	0.41481530189905486	0.41505948248107444	0.41513870085028987	0.4159992658171497	0.41622586646933907	0.41647030059451695	0.41744767958794005	0.4177562703941259	0.4188635784322368	0.4185619427019517	0.41854050042384877	0.41924663821846925	0.4194662937801243	0.4198134229676085	0.4206110728156505	0.4206965500393938
A6	0.10423254195449044	0.10519238783706557	0.10604284922646526	0.10735822556184692	0.10870712899599608	0.1102043960866818	0.11199755599963006	0.11375622455529727	0.11642379349742431	0.11913773289197262	0.1223841007090088	0.12618438283397254	0.13093630919006172	0.13571530784913727	0.14144209991635706	0.14893305182589187	0.15665664597432966	0.1658117515867212	0.17689693192854908	0.18885619731098058	0.20332758301296938	0.21935100708900607	0.2380402991830557	0.2580631924622295	0.28107073850648046	0.30646645394379046	0.3335632114739684	0.36284392767363083	0.39415039345227165	0.4279619245264953	0.4618438862921074	0.4974636855123563	0.5320516550012728	0.5674094374259517	0.6023390827656484	0.6349005382325505	0.6675615154236451	0.6970740434237495	0.7250300658828525	0.751741268514527	0.7764753643255585	0.7977706694386159	0.8177163562233793	0.8368162698779967	0.8494197204703923	0.8645612606992563	0.8767645671092655	0.8876825820032322	0.8979139526937234	0.9065563975811536	0.9138428899335558	0.9205412937734763	0.926953144411487	0.9306379082396588	0.9356865635064737	0.9390547855089844	0.9420750989426201	0.9459116725230341	0.948482607330745	0.9513160601337954	0.9534993778937512	0.9565935668980148	0.9542991151108988	0.9563159703583746	0.9606422948990366	0.9605157693110263	0.9619166284470152	0.9617863662131152	0.9623781987431388	0.9611511166538929	0.964652529308908	0.9643318777748254	0.9643371308396802	0.9670937996061862	0.9674055370266001	0.9675548291383753	0.967303964549948	0.969271463479927	0.9669345161773647	0.9680270101791214	0.9685907817674463	0.9683140074276552	0.9715937888825138	0.9687517826871285	0.970180346272617	0.9713200478964703	0.9720403289133772	0.9713279153462675	0.9717871623187201	0.9728293449819166	0.972392794659351	0.9735779032202829	0.974179743461396	0.9742983393201137	0.9758407081410075	0.9749017715266546	0.9747942590181164	0.9771907643385012	0.9748317516280932	0.9784408054549126
A7	0.10255192623215385	0.10293028275164375	0.10336991727585673	0.10397576649388451	0.10482115171986738	0.10573726571348242	0.10666621487874758	0.10780320946114742	0.10950026318930332	0.11122400979337461	0.11327891732424931	0.11627025344583757	0.11927857805964952	0.12298579433274064	0.1275408737662361	0.1326815567262258	0.1390691544029487	0.14611990800341912	0.1538145434111897	0.1632670408919359	0.17436400844811165	0.185804361446991	0.19911218095338756	0.21276571991079016	0.22718133958758813	0.24244375444425587	0.2571936787458367	0.27323628560659047	0.28775972437288194	0.3017279679752772	0.31520294711809055	0.32743570487033496	0.33885559004561444	0.34880822807174017	0.35794341152594317	0.36579744177548756	0.3731727053814728	0.37885008252714314	0.3843171721532079	0.3884386235416939	0.39152363515116273	0.39518191613964776	0.39805795921886394	0.3996691790850091	0.40179469732153505	0.4034035428605753	0.40489368377429974	0.4057009813733691	0.4074771871075353	0.40766826393436056	0.40876399513139006	0.40988863009648513	0.4103274851920815	0.4101748022225963	0.41039031411306065	0.41198693410717535	0.41252372471423737	0.4121044929924478	0.4131851800811916	0.41226104410556486	0.4134221697240961	0.4137127716637799	0.4136767473100938	0.4141863387688725	0.41425077441634306	0.4146009973440289	0.415210967530164	0.41616107810574793	0.41535390801898014	0.4157036568124729	0.41679946007044144	0.4169660791786511	0.41780926836922655	0.41732315913955165	0.4174573736993971	0.41886064634207154	0.4180768350614747	0.41890992731543697	0.41936832132365	0.4198272072391552	0.42004668556896263	0.42004136110297585	0.4209349492871451	0.4210533542544302	0.42145695332313216	0.42241804289308305	0.42196224772787816	0.4226848812522642	0.42311602662724546	0.4236207154838577	0.42337265788586814	0.42408386041597806	0.42410887473420733	0.42513207941945874	0.42539785187634543	0.42519018846747947	0.42611070460000106	0.42666569951976124	0.4266499111031239	0.42783944015475545
A8	0.10193995240204425	0.10247855405366005	0.10294103219193561	0.10323337956716147	0.10409805301587623	0.10493025690199263	0.10576762832144071	0.10694018151785428	0.10852097710890633	0.11028218740694973	0.1124330835798909	0.11522745037674767	0.1180628848512869	0.12169396087185998	0.12601477701330824	0.13095805643702244	0.13700844706759305	0.14385337058285386	0.1518856830745495	0.16087501159861206	0.17114605851039974	0.18271503715707668	0.1952204834891592	0.20865910218933306	0.22325326106408583	0.23851225750273145	0.25280668760007785	0.2682960687938248	0.2827849539706264	0.29650376160785835	0.3097715882946749	0.3212316498565541	0.3319910842064668	0.3418582757566139	0.35110440857661257	0.3588095138904446	0.36540170745928235	0.3706796001906059	0.37556410512181104	0.3799479940313012	0.38324106916706774	0.38603278382933814	0.38939534861332903	0.39046693649851255	0.39328243729557644	0.394919686353967	0.39608550915509755	0.396414074605086	0.3979087619183387	0.39940380946982734	0.39949058278869737	0.40034298697233145	0.4003731894993475	0.4012657557041175	0.40134607522335236	0.4020050853323177	0.40259738694915503	0.40355046262532535	0.40352869471682745	0.4039925600646699	0.40353075555264933	0.4043006636283077	0.40497435854572983	0.4050943305423658	0.40555418404397786	0.4052895536217119	0.40615495484833003	0.4062702198896517	0.40593404311329107	0.4073676947687836	0.4074921235487677	0.4079714809191048	0.40761123941266725	0.40821407667172194	0.4081802439532905	0.40901489955682574	0.41019435197588083	0.4096367022306093	0.41010153592221504	0.41096530668122694	0.41055786107583336	0.4110316252050456	0.4107325438194822	0.4120465744848566	0.41213777439546195	0.41249530530714007	0.41260331528472416	0.41292380303517745	0.4139214557529131	0.41333250433871227	0.414740491581872	0.41493178178889506	0.4154100140527974	0.41611827388353045	0.4161521157020565	0.41711774995276096	0.41760505042879426	0.4177250169032346	0.41788059285262047	0.4186984356037012
A9	0.1017449013467008	0.10226331550992265	0.10278155382204746	0.10327332330467477	0.10393952116335842	0.10468169668273274	0.10585332294462647	0.10677869487878149	0.10852161565221113	0.11032388975575719	0.11247966610789668	0.11492447736371464	0.11785187827549376	0.1213208778138067	0.1254502143460699	0.13047363041156676	0.13637590341539765	0.14296841906783606	0.15076747316634406	0.15967582183458987	0.17020804675677342	0.18109726650109836	0.1934603894758649	0.20681135395211475	0.22081388637821275	0.23578026327239218	0.25028389221900427	0.26563112774756575	0.2806291018710987	0.29448078685831336	0.30789821439555665	0.32018068915169007	0.33162685826817523	0.34201327894268196	0.35121067001811773	0.3591686847360355	0.3665889546268959	0.3734958111651571	0.3780616025420999	0.38234848133874116	0.3867025886297041	0.3903457364467958	0.3923720365823434	0.3953844768143757	0.39699062388032313	0.39855405865961707	0.4010028004123148	0.4018120191230639	0.40324745360037545	0.4043211340692164	0.4048191094972482	0.4057652744994642	0.40691437410710457	0.406703363860412	0.40760796414073047	0.408080298606346	0.40792319916020564	0.408879891105048	0.4080896648862712	0.40884796001254803	0.40975121681793253	0.4103512278821677	0.4106686537719238	0.4107991693312574	0.4109605749382174	0.41139012557353194	0.4117748399339261	0.41219998558990545	0.41236371489262785	0.4124948488788052	0.41278996929324385	0.41349418012937417	0.4145343934712541	0.4138250772710812	0.414375171995612	0.4141719092645638	0.41501638848954187	0.41500989120775733	0.4160486354786245	0.4172437563608143	0.4169039768140787	0.4168951520924514	0.41726284055256596	0.41900326625512974	0.4183433508505104	0.41814199119188644	0.4185454335486236	0.4198735335975855	0.4196960608905696	0.419777505675804	0.42003564132823584	0.42092921731832067	0.42162738123264126	0.42172495855512215	0.4219694297042365	0.42271473413549926	0.42223707646445297	0.4232250235087475	0.42348477655221534	0.4240343462146472
A10	0.10647491822401337	0.10739209713700434	0.1082982498043815	0.10920298101896649	0.11076167784467544	0.11210738371577027	0.11364016078982551	0.11581973772103872	0.11769661930826854	0.12050243241916951	0.12316808773422412	0.1265298664099018	0.13050505828065362	0.13488930477166475	0.13983091206991644	0.14574213039237183	0.15229521067789575	0.15942682531959385	0.16757152219700314	0.17732465952302615	0.188042946861171	0.20043761923925643	0.21398333387680984	0.22903855054974656	0.24593762774193437	0.26413982810187947	0.28433378857638425	0.3057917635392294	0.3294874051672539	0.35436298440543423	0.38051437887697015	0.40717150934363916	0.43560395958905157	0.4641134686442357	0.49269934894629136	0.5205937522104319	0.547944431501769	0.5763072133606882	0.6027380269592285	0.6277166872562777	0.6512664774925266	0.6736637093174498	0.6957807129433491	0.713040965383399	0.7325822546568633	0.7477608447474888	0.7619285201557571	0.7757824948916159	0.7887325981567491	0.7991598555235845	0.8081748623339181	0.8185993217190508	0.8266048283341187	0.8328837246107871	0.8390170351423543	0.8444388045620311	0.8491830988943648	0.8534822748960417	0.8590934533129293	0.8616974122898995	0.8640362943821646	0.8669203052780996	0.8683827782801395	0.870803869164173	0.8742466292907282	0.8756784262360039	0.8758241039052804	0.8771879678456181	0.8797260911856399	0.8817408202546922	0.8810567665998446	0.8815593650134135	0.8841470885221083	0.8836465403641027	0.8845901796386013	0.8851462598671996	0.8861893900488881	0.8849478871746397	0.8876895590165802	0.8883329172345189	0.8884845277715597	0.8894565294264472	0.8909242215263813	0.8900066761263603	0.8922593457211601	0.8921877236055931	0.8919673079858474	0.891212749606126	0.892786411228655	0.8923890694367043	0.8939335751130693	0.8940864035547894	0.8944300267271462	0.8944014483729888	0.8963239377201234	0.8965523755686691	0.8953643205057675	0.8949627299252749	0.8966208230061347	0.8960637182777597
